"","segment_id","mean_speed","max_speed","min_speed","mean_acc","max_acc","min_acc","mean_sin","max_sin","min_sin","transport_mode_POSMO","percentage_tm_POSMO","geometry","nearest_route","percentage_nearest_route","first_point","last_point"
"1","2",1.5987331928923,2.27343023248896,0.785533519762452,-0.000212892774045279,0.0421908580425873,-0.0393037806529455,1.02655263475339,1.29837969890265,1.00012761591285,"Walk",100,c(2693988.35017405, 2693988.37844426, 2693989.03006256, 2693992.22717879, 2694000.69581307, 2694009.35109094, 2694018.13674562, 2694024.6185903, 2694031.1938638, 2694038.81362832, 2694046.93882054, 2694053.85219313, 2694056.96633793, 2694065.27465147, 2694074.38778223, 2694083.88490268, 2694092.91705395, 2694100.33759529, 2694107.39177824, 2694115.24388791, 2694122.71555284, 2694129.56370991, 2694135.68442036, 2694143.2300844, 2694151.47677605, 2694159.55262764, 2694167.42768966, 2694175.84172993, 
2694182.06463429, 2694185.33195159, 2694189.40948476, 2694193.70013018, 2694198.43814837, 2694202.36241684, 2694205.37605639, 2694208.85469226, 2694212.39672407, 2694216.71903978, 2694221.1153244, 2694226.65824648, 2694233.88860492, 2694241.02037731, 2694246.93330127, 2694253.21787382, 2694259.04626355, 2694265.41717288, 2694272.01001828, 2694277.77504251, 2694283.76729231, 2694289.74897029, 2694296.25377229, 2694303.82950828, 2694313.14724693, 2694323.65917744, 2694334.33142134, 2694344.98779768, 
2694353.90219103, 2694361.96581517, 2694375.81191506, 2694382.02956723, 2694385.63484326, 2694386.62791755, 2694386.6293245, 2694388.86775491, 2694391.37400452, 2694393.10167851, 2694393.48018495, 2694394.0470604, 2694394.43950392, 2694395.73745832, 2694397.05728307, 2694397.3600404, 2694397.78601858, 2694398.39701946, 2694398.56196022, 2694398.60295387, 2694398.80702218, 2694399.2133911, 2694399.72946454, 2694400.45524488, 2694400.5101787, 2694400.76409361, 2694400.97616361, 2694401.10233766, 2694401.30874687, 
2694401.37862295, 2694409.39966053, 2694418.02326701, 2694424.62650336, 2694427.99050335, 2694429.52268612, 2694433.12978829, 2694437.00649495, 2694442.68851896, 2694449.12791076, 2694455.52136411, 2694457.99063861, 2694462.27759183, 2694468.20600913, 2694474.20308709, 2694480.41852992, 2694486.19014912, 2694492.41441179, 2694496.21156685, 2694500.38032724, 2694505.34179985, 2694511.11692009, 2694519.62059538, 2694526.96023584, 2694533.02651528, 2694538.49929267, 2694543.49820799, 2694548.8436647, 
2694554.33705316, 2694560.7395983, 2694565.91123412, 2694572.15734563, 2694579.0868713, 2694587.58742377, 2694594.85496894, 2694602.84981067, 2694609.84097437, 2694618.56842565, 2694628.08827488, 2694635.17783868, 2694642.09153828, 2694648.14912704, 2694656.60021485, 2694665.44593343, 2694673.71545769, 2694681.13947707, 2694688.79779316, 2694697.46372262, 2694706.12788615, 2694715.01572346, 2694724.46384885, 2694733.6971775, 2694743.45890922, 2694751.61953262, 2694760.03928401, 2694768.21411093, 
2694775.07836265, 2694783.94321394, 2694791.7269681, 2694798.34148596, 2694809.26952857, 2694816.85625621, 2694825.40453275, 2694832.83626334, 2694839.26921945, 2694847.66960276, 2694855.10314449, 2694863.05444635, 2694869.61407714, 2694877.81866098, 2694884.84515777, 2694892.22550513, 2694901.49576786, 2694910.18320806, 2694917.90558745, 2694925.4605207, 2694933.48054904, 2694941.88460964, 2694948.84787093, 2694955.72652272, 2694962.17028967, 2694967.40935057, 2694973.08864292, 2694979.84072675, 
2694986.14194154, 2694993.57037137, 2695001.82661419, 2695009.55624932, 2695016.51783979, 2695023.85102745, 2695032.56353288, 2695041.12990658, 2695049.08148879, 2695056.50112771, 2695063.47878684, 2695070.68901245, 2695078.26372315, 2695086.3071139, 2695094.51800834, 2695101.83782881, 2695109.13809879, 2695114.59215266, 2695114.69889978, 2695115.55237607, 2695116.34612574, 2695118.41145398, 2695121.7857278, 2695125.75170102, 2695129.9484638, 2695134.853596, 2695138.06040733, 2695143.39153468, 2695149.17356099, 
2695155.94735491, 2695163.32175454, 2695170.61686814, 2695177.60547022, 2695184.37220262, 2695191.04896336, 2695197.64287182, 2695205.05392342, 2695212.85616015, 2695220.71812141, 2695227.31563575, 2695234.51375326, 2695241.72969691, 2695248.03853093, 2695254.43737335, 2695261.57227162, 2695269.00837065, 2695276.44091909, 2695284.45981578, 2695293.31902064, 2695301.34685295, 2695308.78836612, 2695315.71574001, 2695323.08332291, 2695332.1190471, 2695343.38343559, 2695350.91860774, 2695357.64380913, 
2695363.9938801, 2695370.3511044, 2695375.90096233, 2695379.92525591, 2695384.30329743, 2695388.69026524, 2695391.41444606, 2695394.97359671, 2695396.64629423, 2695399.9764385, 2695404.96938577, 2695409.80906761, 2695413.96705967, 2695418.66062042, 2695424.02160721, 2695429.0689142, 2695434.88973366, 2695441.62484777, 2695449.34821865, 2695457.14913096, 2695464.58561741, 2695472.19220849, 2695480.30937177, 2695487.92668736, 2695495.11097572, 2695502.89051305, 2695510.65934035, 2695518.72758009, 2695526.40102217, 
2695533.59677033, 2695541.21770376, 2695548.15157995, 2695550.91345203, 2695553.74750076, 2695557.74275331, 2695559.53783213, 2695561.84168386, 2695562.5602507, 2695564.58615274, 2695566.65563142, 2695573.47563589, 2695577.64567734, 2695583.37600225, 2695590.6033808, 2695595.5673361, 2695599.16608589, 2695602.16781526, 2695605.92522646, 2695611.06038732, 2695616.24627181, 2695620.5410939, 2695625.05243603, 2695630.94511648, 2695635.60976509, 2695639.1149669, 2695644.06294623, 2695650.51335434, 2695657.71408891, 
2695663.59671622, 2695672.0965035, 2695681.9853821, 2695689.84460948, 1230380.45566325, 1230383.45826963, 1230380.57760703, 1230389.18988535, 1230390.21336006, 1230389.01597753, 1230389.1549633, 1230391.25895175, 1230397.03373196, 1230403.82576747, 1230407.4012695, 1230410.95760392, 1230415.23215285, 1230416.80913863, 1230410.61549797, 1230404.09437684, 1230398.23305552, 1230393.68052237, 1230388.34385908, 1230385.24366295, 1230382.24864274, 1230380.35566724, 1230376.56092754, 1230373.67829615, 1230369.583678, 
